# flightline, latitude_mean, longitude_mean, elevation_mean, latitude_stdev, longitude_stdev, elevation_stdev, cloud_fraction, ndvi_mean, ndvi_stdev, dimensionality
ang20190718t175710 65.01421356 -121.65907288 178.39384460 0.00760416 0.01693680 8.01528835 0.00000000 0.74868017 0.27148327 44
ang20190718t175710 64.98652649 -121.58319855 189.50978088 0.00767780 0.01694747 8.78848171 0.00000000 0.81258357 0.07160474 19
ang20190718t175710 64.89889526 -121.37857819 149.00000000 0.00719192 0.01673150 0.00000000 0.00000000 -0.56572622 0.02037735 5
ang20190718t175710 64.93513489 -121.46228790 149.00000000 0.00725577 0.01683265 0.00000000 0.00000000 -0.48875478 0.03531732 5
ang20190718t175710 64.96656799 -121.53826141 174.98773193 0.00713918 0.01686054 9.14747143 0.00000000 0.80410135 0.04001741 22
ang20190718t175710 65.03414154 -121.70390320 159.40565491 0.00709905 0.01675408 9.24281120 0.00000000 0.62666643 0.44390124 27
ang20190718t175710 65.00012207 -121.62245941 189.69692993 0.00707592 0.01666272 9.39909744 0.00000000 0.81594914 0.12399802 41
ang20190718t175710 65.10150909 -121.86766052 143.00000000 0.00720101 0.01702870 0.00000000 0.00000000 -0.61600918 0.05024987 4
ang20190718t175710 65.06499481 -121.78021240 143.00000000 0.00728078 0.01711744 0.00000000 0.00000000 -0.61624384 0.07888749 10
ang20190718t175710 65.16832733 -122.02429962 146.80400085 0.00737612 0.01736081 0.84992719 0.00000000 -0.62668312 0.05037020 4
ang20190718t175710 65.19609070 -122.11423492 147.00000000 0.00778097 0.01738304 0.00000000 0.00000000 -0.63654119 0.04884753 4
ang20190718t175710 65.23530579 -122.19346619 147.00000000 0.00753139 0.01698196 0.00000000 0.00000000 -0.63069314 0.03256445 4
ang20190718t175710 65.28202057 -122.31677246 147.00000000 0.00712757 0.01670941 0.00000000 0.00000000 -0.62756795 0.03484356 4
ang20190718t175710 65.26273346 -122.27022552 147.00000000 0.00772265 0.01741423 0.00000000 0.00000000 -0.62770319 0.02956730 4
ang20190718t175710 65.34850311 -122.48562622 147.00000000 0.00716200 0.01733836 0.00000000 0.00000000 -0.60473067 0.02763755 4
ang20190718t175710 65.31383514 -122.39446259 147.00000000 0.00716826 0.01762266 0.00000000 0.00000000 -0.61538768 0.03059224 4
ang20190718t175710 65.41484833 -122.64411163 147.00000000 0.00722655 0.01758604 0.00000000 0.00000000 -0.58959621 0.02806391 4
ang20190718t175710 65.13049316 -121.94807434 143.00000000 0.00763859 0.01680845 0.00000000 0.00000000 -0.61711389 0.04007713 4
ang20190718t175710 65.37856293 -122.56552124 147.00000000 0.00740634 0.01694333 0.00000000 0.00000000 -0.60129237 0.02735874 4
ang20190712t230321 70.55918884 -156.92613220 10.86446190 0.00709112 0.01736017 2.28821039 0.00000000 0.73471707 0.16525838 27
ang20190712t230321 70.71366882 -156.62753296 11.84242535 0.00643407 0.01752911 2.33882070 0.00000000 0.32870108 0.45192385 36
ang20190712t230321 70.67913055 -156.71206665 11.63152409 0.00751925 0.01873020 2.05964541 0.00000000 0.70398283 0.22807138 26
ang20190712t230321 70.63170624 -156.77133179 12.21001434 0.00749261 0.01954433 2.35343218 0.00000000 0.78383201 0.15159060 32
ang20190712t230321 70.59618378 -156.86251831 11.64494419 0.00639927 0.01866412 2.33959246 0.00000000 0.59909928 0.29394481 28
ang20190712t230321 70.33489990 -157.34205627 19.83133316 0.00676149 0.01868330 4.54087210 0.00000000 0.30005479 0.54340160 26
ang20190712t230321 70.45300293 -157.11895752 19.74588394 0.00744238 0.01772664 5.17260790 0.00000000 0.45828024 0.45541078 59
ang20190712t230321 70.49837494 -157.03282166 20.41772270 0.00661956 0.01910493 4.98723173 0.00000000 0.29398721 0.57609409 47
ang20190712t230321 70.37586212 -157.25680542 18.62568474 0.00657156 0.01772969 4.83199787 0.00000000 0.40177721 0.50042838 31
ang20190712t230321 70.42016602 -157.18846130 17.92060852 0.00715410 0.01712250 4.42062521 0.00000000 0.51266712 0.39864960 30
ang20190712t230321 70.36100006 -157.29205322 17.24569321 0.00748711 0.01793590 3.46891856 0.00000000 0.47921476 0.45896238 45
ang20190712t230321 70.39416504 -157.23377991 16.75777626 0.00701106 0.01920981 3.52696729 0.00000000 0.50824827 0.38986015 28
ang20190712t230321 70.43725586 -157.14256287 21.99810219 0.00639715 0.01929335 5.03982401 0.00000000 0.40299103 0.50382435 27
ang20190712t230321 70.47919464 -157.08367920 18.51661682 0.00693430 0.01808085 5.00923491 0.00000000 0.55866331 0.40779266 31
ang20190712t230321 70.51249695 -157.00201416 21.10856628 0.00755616 0.01725353 4.09644985 0.00000000 0.54914725 0.46549699 28
ang20190712t230321 70.53773499 -156.97560120 15.80447769 0.00657239 0.01921844 5.35921478 0.00000000 0.79255843 0.13716754 24
ang20190712t230321 70.61942291 -156.81994629 10.84821892 0.00737041 0.01750393 1.78468442 0.00000000 0.63953233 0.29712653 60
ang20190712t230321 70.57218933 -156.88516235 11.40197372 0.00756973 0.01855412 2.39056826 0.00000000 0.70872635 0.19520216 31
ang20190712t230321 70.69178772 -156.66023254 12.20295334 0.00720660 0.01894391 2.49049711 0.00000000 0.45700273 0.42713624 29
ang20190712t230321 70.65502167 -156.74565125 12.29791832 0.00637559 0.01774311 2.31430507 0.00000000 0.73353767 0.15859558 29
ang20190714t192130 60.29904556 -123.37795258 214.22717285 0.00718704 0.01425157 13.16142368 0.00000000 0.45361602 0.38541859 31
ang20190714t192130 60.33700562 -123.33411407 288.05255127 0.00684875 0.01432407 30.52164268 0.00000000 0.77890545 0.16180964 31
ang20190714t192130 60.21643829 -123.48169708 275.11914062 0.00683297 0.01498324 39.29967117 0.00000000 0.79520822 0.18796457 26
ang20190714t192130 60.25431061 -123.42790222 223.39242554 0.00721773 0.01397302 11.26864433 0.00000000 0.65900427 0.35100126 28
ang20190714t192130 60.23880005 -123.45418549 237.71275330 0.00724570 0.01420547 29.52402496 0.00010000 0.78052366 0.23484954 33
ang20190714t192130 60.27683258 -123.39949799 218.92938232 0.00691355 0.01478660 10.70537949 0.00000000 0.62465805 0.35895896 32
ang20190714t192130 60.31529999 -123.36158752 214.31765747 0.00709939 0.01505299 16.25286102 0.00000000 0.58478391 0.37676427 20
ang20190702t183411 67.90822601 -139.75881958 298.45095825 0.01023249 0.02512669 9.64358521 0.00090000 0.54064280 0.50773233 73
ang20190702t183411 67.91770935 -139.93083191 295.23803711 0.01050849 0.02487641 6.80839825 0.00000000 0.76154101 0.29208255 27
ang20190702t183411 67.91294098 -139.84866333 296.94213867 0.01035163 0.02518646 8.24542236 0.00000000 0.70245314 0.44809633 33
ang20190702t183411 67.92196655 -140.01490784 293.71011353 0.01054158 0.02510724 7.54331446 0.01540000 0.65259421 0.36987224 50
ang20190702t183411 67.90232086 -139.67051697 289.41485596 0.01042327 0.02509727 18.15531731 0.00140000 0.87833732 0.19565281 65
ang20190802t213328 69.14508820 -104.68362427 24.46287155 0.00744421 0.01908488 12.44612980 0.00000000 0.35236466 0.30467552 23
ang20190802t213328 69.17148590 -104.80187225 17.34912682 0.00781624 0.01914645 6.50855970 0.00000000 0.44838282 0.25894532 29
ang20190802t213328 69.10911560 -104.44781494 39.71206284 0.00775475 0.01921640 14.01039791 0.00000000 0.55014151 0.20699613 25
ang20190802t213328 69.12567139 -104.56587219 31.51555061 0.00700755 0.01927811 12.69152927 0.00000000 0.51230896 0.18722400 27
ang20190802t213328 69.08233643 -104.33048248 30.98984146 0.00739154 0.01917850 6.74814510 0.00000000 0.34811944 0.36871246 20
ang20190802t213328 68.98187256 -103.74790955 76.74365234 0.00760729 0.01889089 10.95517921 0.00000000 0.50540078 0.21889496 25
ang20190802t213328 69.06317139 -104.21374512 40.86021423 0.00703245 0.01927910 8.52233696 0.00000000 0.43101791 0.32972884 74
ang20190802t213328 69.04600525 -104.09722900 44.99379349 0.00781235 0.01909034 8.23392677 0.00000000 0.57870668 0.20471981 24
ang20190802t213328 69.01889038 -103.98068237 57.32918930 0.00746833 0.01906286 7.90656137 0.00000000 0.44593969 0.35090542 21
ang20190802t213328 69.00009918 -103.86447906 63.67023849 0.00704946 0.01899146 8.66243935 0.00000000 0.31831923 0.40482157 21
ang20190802t213328 69.25007629 -105.27535248 72.81140137 0.00704250 0.01901276 11.98838329 0.00000000 0.39157850 0.35442260 23
ang20190802t213328 69.26737213 -105.39440918 75.70558167 0.00772248 0.01913887 11.43237209 0.00000000 0.43006685 0.32750532 23
ang20190802t213328 69.20659637 -105.03825378 23.14875603 0.00754495 0.01902040 11.01650238 0.00000000 0.47730669 0.28864294 23
ang20190802t213328 69.23294067 -105.15619659 54.35286713 0.00771779 0.01911675 13.71885681 0.00000000 0.45000947 0.31618655 20
ang20190802t213328 69.18811798 -104.92011261 9.10957146 0.00703165 0.01925504 0.73461187 0.00000000 -0.38876677 0.06776711 23
ang20190802t213328 68.93683624 -103.51548767 54.62477493 0.00710395 0.01894985 9.43792057 0.00000000 0.28996065 0.43092594 21
ang20190802t213328 68.95418549 -103.63173676 86.24478149 0.00770933 0.01900256 6.65329266 0.00000000 0.52204436 0.23313513 24
ang20190802t213328 68.99314117 -103.80620575 68.71215820 0.00782941 0.01899504 9.11829853 0.00000000 0.38011611 0.33470252 52
ang20190802t213328 69.03240204 -104.03953552 53.68276978 0.00702541 0.01896944 9.32398319 0.00000000 0.47779512 0.34243765 50
ang20190802t213328 69.00764465 -103.92195892 60.73017502 0.00778922 0.01907485 7.57701397 0.00000000 0.38060817 0.36832434 18
ang20190802t213328 69.07091522 -104.27214050 36.57477951 0.00788968 0.01910574 7.91911459 0.00000000 0.26103249 0.38663393 41
ang20190802t213328 69.05653381 -104.15522766 44.03412628 0.00775751 0.01917844 9.71526909 0.00000000 0.49451610 0.29636383 22
ang20190802t213328 69.21990204 -105.09741211 48.95172119 0.00698965 0.01917830 10.60243130 0.00000000 0.46401864 0.26254517 45
ang20190802t213328 69.24330902 -105.21640015 65.86344910 0.00782824 0.01919839 9.64597416 0.00000000 0.41736206 0.33961910 23
ang20190802t213328 69.25690460 -105.33551025 88.46100616 0.00777523 0.01929477 8.96553993 0.00000000 0.51743096 0.20034739 36
ang20190802t213328 69.28013611 -105.45451355 74.08392334 0.00705461 0.01917301 10.57771683 0.00000000 0.53997231 0.27030358 23
ang20190802t213328 68.94352722 -103.57360077 72.63106537 0.00780197 0.01868199 11.28539753 0.00000000 0.55741251 0.20239794 33
ang20190802t213328 68.96828461 -103.68976593 74.59852600 0.00698803 0.01906574 9.95555878 0.00000000 0.45313281 0.30212694 23
ang20190802t213328 69.19551849 -104.97857666 10.19246864 0.00783529 0.01940105 2.65530586 0.00000000 -0.15371646 0.37580535 22
ang20190802t213328 69.11948395 -104.50661469 29.96106339 0.00772335 0.01928671 9.39256001 0.00000000 0.51377970 0.23231007 23
ang20190802t213328 69.13348389 -104.62448883 24.14538193 0.00780034 0.01920939 10.03039551 0.00000000 0.42985731 0.25889397 23
ang20190802t213328 69.15825653 -104.74278259 25.43945694 0.00702744 0.01913245 11.31532383 0.00000000 0.38869408 0.27626002 23
ang20190802t213328 69.18169403 -104.86109924 10.91907310 0.00773171 0.01933383 2.65504360 0.00000000 0.09065014 0.43740940 29
ang20190802t213328 69.09572601 -104.38915253 31.00810623 0.00699258 0.01912570 9.48540497 0.00000000 0.52614206 0.25309399 35
ang20190714t194527 61.25997543 -121.24236298 289.63635254 0.00718662 0.01556917 4.90685654 0.00000000 0.73864216 0.07257862 45
ang20190714t194527 61.31052017 -121.25192261 280.54028320 0.00700627 0.01521186 2.86832666 0.00000000 0.57494110 0.36251184 35
ang20190714t194527 61.35710144 -121.26441193 264.27426147 0.00703633 0.01567427 7.08981514 0.00000000 0.70279026 0.06448684 33
ang20190714t194527 61.40183640 -121.27832794 245.11619568 0.00681066 0.01585564 7.84807873 0.00000000 0.69117630 0.07088503 31
ang20190714t194527 61.58651733 -121.34487152 194.44416809 0.00686166 0.01587802 3.99868059 0.00000000 0.79572338 0.07893728 16
ang20190714t194527 61.63092422 -121.35922241 192.89456177 0.00717749 0.01577288 6.45098925 0.00000000 0.71194202 0.07922604 33
ang20190714t194527 61.49647522 -121.31092834 209.66395569 0.00715274 0.01518360 5.55342293 0.00000000 0.78945166 0.08150215 25
ang20190714t194527 61.54191971 -121.32698822 196.90072632 0.00690764 0.01541753 4.87512732 0.00000000 0.69354188 0.27461067 31
ang20190714t194527 61.44533157 -121.29536438 216.91404724 0.00720742 0.01544822 8.79612923 0.00000000 0.75379908 0.13391319 32
ang20190714t194527 61.37677002 -121.27097321 249.19175720 0.00695677 0.01571780 6.78886843 0.00000000 0.66561621 0.06633580 34
ang20190714t194527 61.42712402 -121.28661346 227.31434631 0.00715010 0.01565444 9.38263035 0.00000000 0.71500194 0.07478034 35
ang20190714t194527 61.28539276 -121.24827576 284.56658936 0.00675342 0.01527513 4.13409901 0.00000000 0.70129383 0.12684955 35
ang20190714t194527 61.33010101 -121.25800323 277.59750366 0.00708945 0.01557061 5.02749443 0.00000000 0.67159235 0.22523130 34
ang20190714t194527 61.51531219 -121.31841278 196.05589294 0.00710709 0.01523791 3.74236298 0.00000000 0.74902952 0.08780490 18
ang20190714t194527 61.56308746 -121.33633423 195.82078552 0.00681645 0.01555513 6.02399302 0.00000000 0.76203775 0.14929041 16
ang20190714t194527 61.61241150 -121.35191345 194.62533569 0.00719464 0.01595823 5.11697197 0.00000000 0.77553523 0.07748270 34
ang20190714t194527 61.65644455 -121.36581421 177.68276978 0.00683604 0.01562396 7.78598881 0.00000000 0.72446036 0.07805777 31
ang20190714t194527 61.47088623 -121.30425262 214.93864441 0.00679578 0.01522159 4.62995052 0.00000000 0.83567321 0.05854580 18
ang20190709t193940 64.87484741 -163.92544556 221.96875000 0.00724810 0.01657778 71.06003571 0.00000000 0.89980417 0.06058462 39
ang20190709t193940 64.84873962 -164.13679504 154.56695557 0.00731473 0.01783680 49.93932724 0.00000000 0.88489187 0.07634578 26
ang20190709t193940 64.86452484 -164.02534485 285.89840698 0.00786123 0.01974108 53.52379990 0.00000000 0.87183273 0.08410441 24
ang20190709t193940 64.91558838 -163.61236572 98.96380615 0.00741533 0.01823829 36.76324081 0.00000000 0.90206248 0.02625868 24
ang20190709t193940 64.92960358 -163.49769592 224.45465088 0.00771963 0.01646670 97.42501831 0.00000000 0.86248779 0.12472177 28
ang20190709t193940 64.88487244 -163.82261658 145.71234131 0.00794028 0.01662487 59.41669846 0.00000000 0.90682238 0.07317917 32
ang20190709t193940 64.90031433 -163.72238159 59.57785034 0.00727354 0.01918025 61.75078201 0.00000000 0.83225137 0.16075230 18
ang20190709t193940 64.84134674 -164.20252991 259.38403320 0.00727573 0.01669850 48.75031281 0.00000000 0.84990472 0.12681249 61
ang20190709t193940 64.85746765 -164.10139465 169.53126526 0.00776875 0.01976654 45.09934616 0.00000000 0.88413417 0.06701685 27
ang20190709t193940 64.87035370 -163.98960876 229.06736755 0.00761295 0.01766052 69.76535797 0.00000000 0.89393449 0.06888511 17
ang20190709t193940 64.87909698 -163.87475586 166.02856445 0.00761541 0.01615634 69.00866699 0.00000000 0.90208298 0.06158384 37
ang20190709t193940 64.89169312 -163.75959778 61.51330185 0.00773198 0.01768774 21.81934738 0.00000000 0.89389837 0.04531488 23
ang20190709t193940 64.90764618 -163.64729309 65.52615356 0.00731580 0.01968624 36.04960632 0.00000000 0.88820398 0.06094098 24
ang20190709t193940 64.92333984 -163.54505920 136.26081848 0.00782708 0.01707205 48.06694031 0.00000000 0.91277063 0.03938972 16
ang20190725t222208 68.98451996 -134.07406616 75.91535187 0.00712801 0.01893121 17.43430138 0.00000000 0.85690212 0.16407314 19
ang20190725t222208 68.88839722 -134.61824036 7.69819546 0.00714323 0.01881075 9.84474468 0.00000000 0.60678387 0.44035184 22
ang20190725t222208 68.93457031 -134.37469482 46.91284561 0.00680639 0.01891728 7.17300272 0.00000000 0.84683162 0.18707924 26
ang20190725t222208 69.00009155 -133.95368958 15.14852524 0.00624443 0.01924424 18.37749672 0.00000000 0.83187646 0.25239566 23
ang20190725t222208 69.01657867 -133.83224487 12.03247452 0.00695178 0.01920737 21.01495552 0.00000000 0.64848894 0.39503881 63
ang20190725t222208 68.91369629 -134.49690247 27.32107735 0.00636636 0.01877556 19.04940987 0.00000000 0.81397450 0.31063947 28
ang20190725t222208 68.97142029 -134.13119507 61.30582047 0.00614488 0.01894238 11.12855148 0.00000000 0.75262356 0.24767865 21
ang20190725t222208 69.04129028 -133.71142578 6.61752176 0.00655180 0.01934670 6.07161522 0.00000000 0.29704818 0.57014763 28
ang20190725t222208 69.06049347 -133.58964539 10.07081699 0.00657384 0.01963037 10.84261513 0.00000000 0.60042030 0.48120448 19
ang20190725t222208 68.94763184 -134.25288391 29.69899368 0.00725102 0.01888717 8.43363571 0.00000000 0.70609862 0.32235590 31
ang20190725t222208 68.81224823 -135.10197449 14.28660488 0.00617004 0.01961523 10.51282692 0.00000000 0.23709473 0.38424686 28
ang20190725t222208 68.82872772 -134.98199463 17.94911575 0.00698840 0.01927511 6.56074762 0.00000000 0.07989783 0.35066989 30
ang20190725t222208 68.85464478 -134.86093140 18.72588158 0.00664567 0.01935542 30.11690903 0.00000000 0.26999626 0.41761664 17
ang20190725t222208 68.87375641 -134.73986816 10.67862225 0.00641861 0.01884518 18.13074875 0.00000000 0.47847778 0.44084617 53
ang20190725t222208 68.79425812 -135.22164917 8.40600491 0.00676609 0.01955028 5.40580368 0.00000000 0.49127656 0.34116462 26
ang20190725t222208 68.76815796 -135.34004211 8.87116528 0.00684920 0.01911434 5.79062510 0.00000000 0.52396101 0.27175307 30
ang20190725t222208 68.75018311 -135.45739746 1.87983513 0.00621272 0.01916819 5.73572874 0.00000000 -0.00190668 0.03185206 10
ang20190725t222208 68.73310089 -135.57504272 7.57664776 0.00687352 0.01884302 4.96427965 0.00000000 0.43510890 0.33522713 28
ang20190725t222208 68.70687103 -135.69250488 5.97213745 0.00673098 0.01857508 2.19259024 0.00000000 0.49653009 0.32581499 26
ang20190725t222208 68.68791962 -135.80908203 8.19490433 0.00625841 0.01862054 7.25463963 0.00000000 0.52914083 0.26892591 23
ang20190725t222208 68.84172821 -134.91230774 6.49524546 0.00620393 0.01914482 5.91980028 0.00000000 0.56284136 0.40554672 32
ang20190725t222208 68.86614227 -134.79287720 7.15391493 0.00733748 0.01902278 8.58693790 0.00000000 0.52417922 0.40071478 28
ang20190725t222208 68.80564117 -135.14965820 8.02728939 0.00732765 0.01964773 5.18142366 0.00000000 0.42557061 0.35420018 29
ang20190725t222208 68.81804657 -135.03097534 11.61819458 0.00730828 0.01940167 11.73863029 0.00000000 0.48858637 0.36903700 26
ang20190725t222208 68.78125763 -135.27005005 10.45744228 0.00614590 0.01930743 7.74137115 0.00000000 0.48700380 0.33126581 25
ang20190725t222208 68.71986389 -135.62965393 5.81422091 0.00622046 0.01859777 2.06313920 0.00000000 0.49185762 0.33928755 27
ang20190725t222208 68.67127228 -135.92486572 8.29522324 0.00698696 0.01880080 4.83363962 0.00070000 0.44681144 0.26120999 35
ang20190725t222208 68.69527435 -135.75053406 6.70830059 0.00725218 0.01857665 2.96310806 0.00000000 0.61446428 0.24520785 27
ang20190725t222208 68.75695801 -135.38983154 10.54190540 0.00732269 0.01911196 12.89362621 0.00000000 0.18441042 0.28245234 25
